"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"A_33_P3772150",1.2977339125,5.27851869166667,4.05629690854929,0.00184688547505336,0.955680307052298,-3.76095450155099
"A_33_P3307008",-0.804988837500002,3.92073255,-4.0465290745195,0.0018781173336367,0.955680307052298,-3.76302029444772
"A_33_P3290959",1.368178,4.81423624166667,4.03871884754897,0.00190348476816724,0.955680307052298,-3.7646765261553
"A_21_P0014277",1.732369725,3.96065965,3.99247260678422,0.00206116921453492,0.955680307052298,-3.77456481326974
"A_33_P3403728",-0.938740162499999,5.076422475,-3.98306431103178,0.00209487660273526,0.955680307052298,-3.77659357029434
"A_21_P0011563",1.2296051,2.77722400833333,3.97805919706448,0.00211304132320365,0.955680307052298,-3.7776752096139
"A_21_P0013451",-1.3512267125,2.35764614166667,-3.96566547342887,0.00215872823078479,0.955680307052298,-3.78036064737489
"A_23_P80954",0.761494187499999,4.20293051666667,3.95428185249707,0.00220159508972001,0.955680307052298,-3.78283610466761
"A_19_P00320664",0.802619525,5.19815715833333,3.94886933589142,0.0022222857041456,0.955680307052298,-3.7840160871588
"A_33_P3367356",-1.022482375,1.81507505833333,-3.94735118571459,0.00222812534473945,0.955680307052298,-3.78434740518168
"A_23_P254816",-0.778479774999999,6.89647288333333,-3.94561439852194,0.00223482551230564,0.955680307052298,-3.78472662416937
"A_21_P0008185",-1.05145285,2.39516010833333,-3.94535723468051,0.00223581937266426,0.955680307052298,-3.78478279151602
"A_23_P373464",1.3560714875,4.48404583333333,3.93326201328182,0.002283085454672,0.955680307052298,-3.78742943917462
"A_21_P0004657",-0.7832997,1.634096925,-3.92082184108772,0.00233278169989239,0.955680307052298,-3.79016163306872
"A_23_P9340",-0.6614826375,5.032937825,-3.90034388743129,0.00241704423965359,0.955680307052298,-3.7946814099234
"A_33_P3367196",-2.0680985625,3.520668675,-3.88078881186106,0.00250045572908209,0.955680307052298,-3.79902341519865
"A_21_P0003298",2.10915115,2.87740504166667,3.8773686088836,0.00251534818845757,0.955680307052298,-3.79978544278436
"A_21_P0011629",-1.631473475,4.11773149166667,-3.85773007846331,0.00260265593452718,0.955680307052298,-3.80417598827748
"A_21_P0004798",1.2579302,2.52894848333333,3.85765557606994,0.00260299306196133,0.955680307052298,-3.80419269345742
"A_21_P0008117",-1.4134194,2.42213025,-3.84253109795963,0.00267237702614555,0.955680307052298,-3.8075916085688
"A_32_P18547",-0.786815562499999,8.60219104166667,-3.84194169163746,0.0026751193832064,0.955680307052298,-3.80772437402975
"A_21_P0012086",1.9207734625,3.33334374166667,3.82655850516141,0.00274773278655901,0.955680307052298,-3.81119767439899
"A_33_P3511265",-2.8811729375,4.12540756666667,-3.82573436924314,0.00275168004862962,0.955680307052298,-3.81138419799764
"A_23_P397320",-1.761122675,4.73648314166667,-3.81085918758989,0.00282394311273007,0.955680307052298,-3.81475864190489
"A_21_P0004863",0.722290187500002,7.54925299166667,3.79297999338838,0.00291340363315231,0.955680307052298,-3.81883412758284
"A_24_P339514",1.1077804875,7.057401575,3.79125277063527,0.00292219977589014,0.955680307052298,-3.81922897401501
"A_21_P0008387",0.6606849625,4.62104334166667,3.78840234730966,0.00293677606331449,0.955680307052298,-3.8198810232447
"A_33_P3359438",-0.566284100000001,4.12425444166667,-3.78771458604191,0.00294030432691788,0.955680307052298,-3.82003843373756
"A_21_P0013526",-1.098102475,1.75403135833333,-3.78248601331018,0.00296727092680791,0.955680307052298,-3.82123615313699
"A_21_P0010909",1.0629382125,2.4029925,3.77771426246385,0.00299210450651088,0.955680307052298,-3.82233082669906
"A_23_P46105",-1.309542,3.6100882,-3.77106663354846,0.00302705918336759,0.955680307052298,-3.82385838526751
"A_33_P3369371",2.0438598,5.45567105,3.73751820134798,0.00321001091205985,0.955680307052298,-3.83161274558128
"A_24_P926960",2.900278825,5.83753631666667,3.72588103316011,0.00327610781866575,0.955680307052298,-3.83432022506698
"A_23_P392076",-0.847279500000003,7.06594455,-3.71216612506651,0.0033558122144374,0.955680307052298,-3.83752280829524
"A_23_P24157",0.671908612499998,8.051785475,3.69965756151065,0.00343024996087706,0.955680307052298,-3.84045474356343
"A_33_P3220822",-1.222445175,2.601320375,-3.69191324244989,0.00347718740019228,0.955680307052298,-3.84227525277715
"A_33_P3287825",0.692342199999999,7.66611849166667,3.69060037317276,0.00348520995881681,0.955680307052298,-3.84258427864736
"A_33_P3503284",-0.783812600000001,1.72506031666667,-3.69025908223068,0.00348729861079477,0.955680307052298,-3.84266463144544
"A_33_P3358511",1.0310723125,2.78968966666667,3.68971986615562,0.00349060116657718,0.955680307052298,-3.84279159931524
"A_21_P0003165",2.0254308625,3.59130939166667,3.68604928204267,0.00351316836411532,0.955680307052298,-3.8436564236869
"A_23_P13455",-1.2673809,2.4654349,-3.68317947353251,0.00353091701795708,0.955680307052298,-3.84433321071802
"A_21_P0013576",1.0962767375,3.73881115833333,3.67094742966546,0.00360761004836219,0.955680307052298,-3.84722412531288
"A_21_P0009687",-0.53403875,1.64967591666667,-3.67059614372958,0.00360983774208311,0.955680307052298,-3.84730729718238
"A_21_P0011469",-2.1565589,5.42830861666667,-3.66020187022655,0.00367639882128155,0.955680307052298,-3.84977205678643
"A_23_P45294",-0.541958499999996,10.7949513333333,-3.65745007067017,0.0036942310901031,0.955680307052298,-3.85042580302347
"A_33_P3366221",2.3534902125,3.476038075,3.64846818230858,0.00375305810337303,0.955680307052298,-3.85256319269311
"A_24_P220771",-0.54912755,5.45870239166667,-3.63320003264711,0.00385528014241007,0.955680307052298,-3.85620900771974
"A_24_P375227",-0.7704602375,4.62616804166667,-3.62077554696496,0.00394057626298596,0.955680307052298,-3.85918742094435
"A_24_P247978",0.7406108,4.79887265833333,3.61663347485493,0.00396944189700003,0.955680307052298,-3.8601826825272
"A_33_P3289000",0.570628912500001,5.25529305,3.61448886701241,0.00398447281230396,0.955680307052298,-3.86069844689591
"A_33_P3326904",0.966292124999997,10.99257375,3.61048148278624,0.0040127164872412,0.955680307052298,-3.86166303024311
"A_33_P3288725",-0.895029475000001,5.15365865833333,-3.59547652426904,0.00412031187194482,0.955680307052298,-3.86528438915261
"A_23_P49155",1.780147725,6.034130275,3.59408484298082,0.00413044031096684,0.955680307052298,-3.86562103467058
"A_21_P0000072",-1.13930895,2.873633225,-3.5919647805148,0.00414591901793884,0.955680307052298,-3.86613412614398
"A_21_P0001378",-0.708322525,3.10104045833333,-3.59040255736777,0.00415736305687584,0.955680307052298,-3.86651240541083
"A_33_P3316790",1.5192670125,2.5850854,3.57907169572246,0.00424134491296431,0.955680307052298,-3.86926101769199
"A_21_P0013994",0.834298324999998,4.45070728333333,3.57689194864406,0.00425769965991817,0.955680307052298,-3.86979077095486
"A_33_P3402414",-0.664175562500001,8.90426304166667,-3.57363025506493,0.00428229343202436,0.955680307052298,-3.87058407433808
"A_21_P0006826",1.7971397125,2.92202864166667,3.57219310090567,0.00429317612165734,0.955680307052298,-3.87093384475012
"A_33_P3341601",1.7226435125,4.87936348333333,3.56693084812725,0.00433326703478082,0.955680307052298,-3.87221574841126
"A_32_P219148",1.117837625,9.06578658333333,3.55984055956126,0.00438789402832162,0.955680307052298,-3.8739459290146
"A_23_P143178",-0.940775975,2.43306919166667,-3.5561052187438,0.00441695686243993,0.955680307052298,-3.87485879828484
"A_21_P0009482",-0.9703493,1.80390246666667,-3.55323994724264,0.00443938404708453,0.955680307052298,-3.87555967310967
"A_33_P3293237",-0.5889647625,4.4545805,-3.5529724805349,0.0044414835332882,0.955680307052298,-3.87562512653552
"A_21_P0006150",-2.47152435,2.5765234,-3.54648639150215,0.00449270957912006,0.955680307052298,-3.87721385797093
"A_33_P3224090",-0.518129475000001,1.744632775,-3.54349539910271,0.00451653590991118,0.955680307052298,-3.87794744300047
"A_33_P3322874",-1.22995835,2.96966886666667,-3.53913486358385,0.00455150469279081,0.955680307052298,-3.87901801210712
"A_33_P3324552",-0.969953625000002,6.19209955,-3.53211007805126,0.00460842463069761,0.955680307052298,-3.88074539261987
"A_32_P141768",0.895492312499998,8.545468375,3.5315302811027,0.00461315508417969,0.955680307052298,-3.88088811250187
"A_23_P118536",-0.597496425000001,6.21158055,-3.52776244814104,0.00464401776584086,0.955680307052298,-3.88181613667924
"A_19_P00810043",0.9646062,8.1627093,3.5240416993767,0.00467470270995234,0.955680307052298,-3.88273350531212
"A_19_P00330814",1.2568568625,2.430982275,3.52251919889301,0.00468731864439435,0.955680307052298,-3.88310915486851
"A_33_P3279550",-0.886834662500001,2.33205474166667,-3.52221272680935,0.00468986239219255,0.955680307052298,-3.88318479026756
"A_23_P399255",2.3522577375,6.088561575,3.51245926370609,0.00477156109103445,0.955680307052298,-3.88559519838383
"A_21_P0004304",-0.781982312500001,5.97115333333333,-3.51053089041955,0.00478788594721003,0.955680307052298,-3.8860725249665
"A_23_P413157",-1.13104505,2.04105509166667,-3.50729294479621,0.00481542607818998,0.955680307052298,-3.88687457238808
"A_23_P363826",-0.736178775000002,6.96019605,-3.50693050733125,0.00481851885855239,0.955680307052298,-3.88696439313783
"A_21_P0003853",1.586456725,5.09152846666667,3.49741156408606,0.00490048001206792,0.955680307052298,-3.88932659250324
"A_24_P411186",1.1350911375,6.168050025,3.49700627754196,0.00490400121553717,0.955680307052298,-3.88942730326521
"A_21_P0011765",-0.556754637500001,3.82950091666667,-3.48716592871321,0.00499029655935579,0.955680307052298,-3.89187596085856
"A_21_P0000208",0.6926211375,8.1044647,3.48695528392369,0.00499216073725639,0.955680307052298,-3.89192844882895
"A_33_P3309201",0.935125775,2.37410858333333,3.48454463458915,0.00501354554184368,0.955680307052298,-3.89252934190358
"A_33_P3331916",-1.0460045,4.55579729166667,-3.44950570538384,0.00533518810808086,0.955680307052298,-3.90130759677895
"A_19_P00322017",1.30739975,2.35518190833333,3.44726363179362,0.00535647506086613,0.955680307052298,-3.9018721162895
"A_33_P3288814",0.9632817,2.58430535,3.44198709818634,0.00540691581418669,0.955680307052298,-3.90320200126354
"A_21_P0008779",1.1716190875,2.36389189166667,3.43997905610967,0.00542623904763995,0.955680307052298,-3.90370859564146
"A_33_P3292994",0.927856137499999,2.48711095833333,3.43887032051475,0.00543693858950475,0.955680307052298,-3.90398842676928
"A_21_P0013002",-1.1165833,2.95508160833333,-3.42825573148097,0.0055404707026539,0.955680307052298,-3.90667160270703
"A_33_P3283944",0.886395799999999,2.29444948333333,3.4192537647156,0.00562985307981054,0.955680307052298,-3.90895307285587
"A_33_P3282018",0.559814975000001,3.79767523333333,3.4137597529188,0.00568512751616728,0.955680307052298,-3.91034815763558
"A_21_P0006086",-0.742703325,2.311268675,-3.41003901876635,0.0057228761035136,0.955680307052298,-3.91129410825729
"A_23_P168130",1.5903867625,4.09026096666667,3.40940371330453,0.00572934713931328,0.955680307052298,-3.91145571969827
"A_33_P3266783",-0.6987939375,3.3930252,-3.38999736216796,0.0059306598978055,0.955680307052298,-3.9164054267958
"A_21_P0014154",0.876708775,4.70073996666667,3.3892889515101,0.0059381438817883,0.955680307052298,-3.91658658883071
"A_33_P3394380",-1.5086983875,5.4250471,-3.38688565874676,0.00596360535579281,0.955680307052298,-3.91720143396354
"A_21_P0004543",0.9807284375,3.33256433333333,3.38596486148141,0.00597339018504149,0.955680307052298,-3.91743710814682
"A_21_P0008127",0.929996387499998,3.20142386666667,3.37613269347837,0.00607889945315293,0.955680307052298,-3.91995714908706
"A_32_P203786",0.767516987499999,5.22054269166667,3.36458237377917,0.00620528043036609,0.955680307052298,-3.92292582243497
"A_23_P351837",-0.661916975,6.30672159166667,-3.3593143724774,0.00626380917015904,0.955680307052298,-3.92428276906283
"A_21_P0010121",-1.45920145,3.54776288333333,-3.34218616178373,0.00645803015236149,0.955680307052298,-3.92870750160158
"A_21_P0004227",-0.8807205625,2.07723125833333,-3.34128467109294,0.00646842093917673,0.955680307052298,-3.92894092559056
"A_21_P0007850",1.672488675,3.065127925,3.33843371126761,0.00650139410923192,0.955680307052298,-3.92967948408306
"A_23_P377882",-0.542265962500001,7.57079985833333,-3.33742597135943,0.00651309022283429,0.955680307052298,-3.92994067471602
"A_24_P70183",3.05043475,9.16857304166667,3.33618813695766,0.00652748624672009,0.955680307052298,-3.93026159482336
"A_23_P103756",0.933749849999999,5.64662005,3.32953550497257,0.00660541402550344,0.955680307052298,-3.93198809840103
"A_33_P3389668",0.7043088,2.093202775,3.32651377047601,0.00664112270153052,0.955680307052298,-3.93277327689703
"A_24_P785293",0.571201624999999,10.6162595833333,3.3227027566704,0.0066864392448173,0.955680307052298,-3.9337644101054
"A_23_P202520",1.1196264375,11.725816125,3.31891758261782,0.0067317605152115,0.955680307052298,-3.93474977834496
"A_33_P3389973",-1.0541586375,3.84113545,-3.3157640752246,0.00676975758495266,0.955680307052298,-3.93557143569155
"A_23_P216596",-0.512214512500001,5.73977090833333,-3.31509974747713,0.00677778999456379,0.955680307052298,-3.93574461278428
"A_32_P98683",0.561544749999996,10.2778306666667,3.30827145444812,0.00686091609258057,0.955680307052298,-3.9375263107994
"A_21_P0001121",-0.7212131375,2.18031421666667,-3.30734097454783,0.00687232367506066,0.955680307052298,-3.93776933914985
"A_24_P759674",1.029619075,6.76044474166667,3.30547329230636,0.00689527960106033,0.955680307052298,-3.93825732486294
"A_23_P157793",-1.698894825,2.556995025,-3.28541791883215,0.00714675995562812,0.955680307052298,-3.94351192222422
"A_23_P215060",-1.6209526375,9.36418165833333,-3.28508675944235,0.00715098992207313,0.955680307052298,-3.94359891066799
"A_21_P0006617",-0.627082262500001,1.92448203333333,-3.28349918610903,0.00717130373589194,0.955680307052298,-3.94401603259727
"A_19_P00317731",-1.1406045875,4.25499514166667,-3.28196056659587,0.00719104720115149,0.955680307052298,-3.94442045110951
"A_23_P1374",1.637573525,5.85788748333333,3.2798929729784,0.0072176655713669,0.955680307052298,-3.94496415392956
"A_23_P414519",-1.135637975,2.58658204166667,-3.27917287563225,0.00722695968670893,0.955680307052298,-3.94515357989062
"A_19_P00801885",-0.765340687500001,5.402909775,-3.27899983579532,0.00722919488261117,0.955680307052298,-3.94519910416463
"A_23_P18152",-0.9869023875,1.799472025,-3.27637547707642,0.00726318069987431,0.955680307052298,-3.94588977706478
"A_33_P3331911",0.7892165125,4.64831574166667,3.27132196798056,0.00732908297658301,0.955680307052298,-3.94722102753527
"A_24_P9883",1.6586402375,5.80469965833333,3.26589526851206,0.00740052957277006,0.955680307052298,-3.94865246139642
"A_23_P398854",2.0750761,5.09231711666667,3.26267914549032,0.00744320617664867,0.955680307052298,-3.94950171282897
"A_23_P342138",-0.887736137499999,6.48960048333333,-3.25707585257867,0.0075181583047021,0.955680307052298,-3.95098294693026
"A_33_P3256287",-1.0312372625,2.55537096666667,-3.25648285628108,0.00752613526080302,0.955680307052298,-3.95113982664511
"A_33_P3233273",0.831190062499997,7.05826840833333,3.25210512305115,0.00758529117129427,0.955680307052298,-3.95229868944048
"A_33_P3357949",-1.5348889875,3.72836365,-3.25099707932302,0.00760033888411421,0.955680307052298,-3.95259220761459
"A_23_P140848",-1.21341,9.3666425,-3.25011803388952,0.00761229828408522,0.955680307052298,-3.95282512200185
"A_21_P0014591",0.879179562499999,4.10718205833333,3.24933313765041,0.00762299295007004,0.955680307052298,-3.95303313320115
"A_24_P188325",-0.589251262499999,8.492960075,-3.24539166986316,0.00767692907895246,0.955680307052298,-3.95407830193597
"A_33_P3240263",-0.648850375000002,8.44351395833333,-3.24384457192884,0.00769820584434423,0.955680307052298,-3.95448882809705
"A_21_P0004508",-1.1617372375,2.31571225833333,-3.24069141935291,0.00774175590550034,0.955680307052298,-3.95532601032884
"A_24_P303420",1.6052060125,4.96641809166667,3.2402850547679,0.00774738662938106,0.955680307052298,-3.95543395011007
"A_19_P00810040",-0.684629975000002,7.68364136666667,-3.23615468972086,0.00780485498048717,0.955680307052298,-3.9565316835113
"A_21_P0014620",1.043026475,3.20591548333333,3.23199281007718,0.00786319991702169,0.955680307052298,-3.95763892170719
"A_21_P0002354",1.6382766,3.609583175,3.23066266488939,0.00788194035196798,0.955680307052298,-3.95799303612766
"A_21_P0005644",-1.1811235125,4.1043172,-3.22873894043919,0.00790912401530779,0.955680307052298,-3.95850537918257
"A_33_P3301782",1.42902545,3.22702313333333,3.22850930783064,0.00791237525084558,0.955680307052298,-3.95856655309403
"A_32_P117812",-0.902718037500001,5.6583696,-3.22795841986877,0.00792018049074288,0.955680307052298,-3.95871332317483
"A_23_P404094",-0.847647125,5.75139426666667,-3.2254965012576,0.00795515778424744,0.955680307052298,-3.95936948096646
"A_21_P0002565",-0.531504662500001,1.56959663333333,-3.22385951016184,0.00797850184951317,0.955680307052298,-3.95980599569311
"A_19_P00320998",-1.02008795,1.98097821666667,-3.21684418501161,0.00807933323667672,0.955680307052298,-3.96167865940406
"A_21_P0004439",-0.506505900000001,4.912386075,-3.21171443734273,0.00815388121390816,0.955680307052298,-3.96305001908521
"A_33_P3225630",1.0524659125,3.68629684166667,3.20788004282413,0.0082100601639797,0.955680307052298,-3.96407620455947
"A_23_P127697",-0.6327951375,3.97389975,-3.20343625608649,0.00827565914608609,0.955680307052298,-3.96526667554238
"A_33_P3237804",0.7136870125,3.48690141666667,3.19859992662001,0.00834765739614577,0.955680307052298,-3.96656376472515
"A_21_P0012737",0.983497112499999,3.92084041666667,3.1978866077844,0.00835833019180779,0.955680307052298,-3.9667552031891
"A_24_P764690",-1.04193055,2.23692895833333,-3.19490253904116,0.008403128612748,0.955680307052298,-3.96755641682827
"A_21_P0013652",1.0304159,4.63400290833333,3.19329928041057,0.00842729807951697,0.955680307052298,-3.96798712545414
"A_33_P3280646",2.9133694375,3.38609886666667,3.19102281348084,0.00846173749110706,0.955680307052298,-3.96859897478789
"A_21_P0007456",1.0037635125,4.077065675,3.18605396269735,0.00853740509909044,0.955680307052298,-3.96993562562428
"A_24_P788878",-1.776511575,5.189728325,-3.18224291800191,0.0085959058242039,0.955680307052298,-3.9709619019717
"A_33_P3212860",-0.69538505,1.95600204166667,-3.1821564204972,0.00859723829431197,0.955680307052298,-3.97098520578433
"A_21_P0007284",-0.892254437500001,2.54346480833333,-3.17895969658764,0.00864663008817087,0.955680307052298,-3.97184679342594
"A_23_P402936",-1.78429695,3.4413546,-3.17827235323455,0.00865728757931774,0.955680307052298,-3.97203213383875
"A_24_P494943",-0.509216975000001,1.65870599166667,-3.17758310387558,0.00866798799449674,0.955680307052298,-3.97221801882871
"A_33_P3313125",-1.3090461875,2.56637536666667,-3.1739784597341,0.00872416791740061,0.955680307052298,-3.97319066167393
"A_33_P3484775",-0.8394993,5.08553655,-3.17233974254303,0.00874982990726416,0.955680307052298,-3.97363311461228
"A_23_P206920",3.0759093125,9.19995260833333,3.17000289766777,0.00878655682038133,0.955680307052298,-3.97426436113271
"A_21_P0010624",1.7462675875,2.80724544166667,3.16169744181937,0.00891835794360086,0.955680307052298,-3.97651074030037
"A_24_P941268",-0.626805500000001,9.48744641666667,-3.16071203695103,0.00893412789453114,0.955680307052298,-3.97677755748511
"A_33_P3403937",1.682250325,3.88431354166667,3.16008739099557,0.00894413905586514,0.955680307052298,-3.97694672461987
"A_21_P0014542",-2.3148089375,2.55394011666667,-3.15717185019044,0.0089910167427234,0.955680307052298,-3.97773664529931
"A_33_P3405864",-1.07277895,2.27056900833333,-3.15699177305223,0.00899392026942547,0.955680307052298,-3.97778545231216
"A_21_P0000923",-0.580488425,1.65659766666667,-3.15699086147118,0.00899393496998614,0.955680307052298,-3.97778569938684
"A_21_P0006369",-0.819603325,4.65194478333333,-3.15600108325403,0.00900991093905833,0.955680307052298,-3.97805400007828
"A_33_P3215843",3.257692,3.72018074166667,3.15583585335429,0.0090125807059537,0.955680307052298,-3.97809879532356
"A_33_P3333337",0.692767624999999,4.99191750833333,3.15483991139474,0.00902869000553033,0.955680307052298,-3.97836884084913
"A_33_P3351175",1.6350082125,5.305144175,3.15261416364689,0.00906479681704737,0.955680307052298,-3.9789725731007
"A_21_P0012898",0.7705136,3.91671695833333,3.15228965792748,0.00907007325483201,0.955680307052298,-3.9790606215461
"A_24_P82155",1.1034992125,3.13657576666667,3.1498201393068,0.00911032945442408,0.955680307052298,-3.97973089951472
"A_21_P0007136",0.813007949999999,3.675134475,3.1463580919897,0.00916706986319565,0.955680307052298,-3.98067122786034
"A_24_P229025",-0.78862425,1.8797734,-3.14018241005902,0.009269174514907,0.955680307052298,-3.98235051203088
"A_21_P0013224",0.654494012499998,4.24936319166667,3.1399036489469,0.00927381042465167,0.955680307052298,-3.98242636993357
"A_21_P0009236",0.8065185625,5.44144159166667,3.12990629984941,0.0094416305999332,0.955680307052298,-3.98515017820159
"A_24_P230282",-0.851969187500001,4.67423899166667,-3.12125008173206,0.00958941814075259,0.955680307052298,-3.98751373427299
"A_33_P3222451",-0.788245500000001,2.5378247,-3.11817021615337,0.00964256312266168,0.955680307052298,-3.98835583168656
"A_21_P0003329",1.0327275125,4.40370003333333,3.11665641548603,0.00966879375699866,0.955680307052298,-3.98876995604687
"A_23_P103720",-1.0039704625,7.38838168333333,-3.11144397373424,0.00975966635156912,0.955680307052298,-3.99019701437404
"A_23_P352494",1.2344421625,4.06790279166667,3.10652374664888,0.00984623658634398,0.955680307052298,-3.99154564912734
"A_21_P0009294",0.823344612499999,2.28267308333333,3.10604699560817,0.00985466604561077,0.955680307052298,-3.99167640802308
"A_23_P116890",-0.8909660625,9.230609625,-3.10433094360524,0.00988506806579082,0.955680307052298,-3.99214718993559
"A_33_P3220113",1.0636967125,3.53763089166667,3.10216654810624,0.00992354825729851,0.955680307052298,-3.99274123578776
"A_21_P0011901",0.709219062499999,2.56886510833333,3.09046329013401,0.0101342543154184,0.955680307052298,-3.99595846209616
"A_21_P0009124",1.141169775,3.041136275,3.08636216511347,0.0102091556825178,0.955680307052298,-3.99708790163527
"A_33_P3366336",1.6520461,7.50586916666667,3.08339724413136,0.0102636538002499,0.955680307052298,-3.99790509142634
"A_23_P405878",1.33197705,3.4202812,3.08331133619636,0.0102652372426495,0.955680307052298,-3.99792877754606
"A_33_P3375899",-0.819229599999999,3.58762320833333,-3.08220787709911,0.0102855979821317,0.955680307052298,-3.99823305910944
"A_21_P0004513",1.3822029125,4.03278270833333,3.07888404001592,0.0103471752689966,0.955680307052298,-3.99915007670496
"A_21_P0011452",0.578947374999998,4.44009446666667,3.07842297728807,0.0103557462426511,0.955680307052298,-3.9992773345581
"A_23_P17695",1.030319575,6.26940976666667,3.07639871808109,0.0103934613045069,0.955680307052298,-3.99983620755543
"A_33_P3228807",1.1003891,2.47163760833333,3.07270072929942,0.010462718874575,0.955680307052298,-4.00085783872003
"A_23_P156562",2.40318245,4.58080000833333,3.07096364532226,0.0104954123471422,0.955680307052298,-4.00133803231437
"A_23_P141362",0.812633699999999,6.32900135,3.06945464176216,0.0105238968089434,0.955680307052298,-4.00175532912927
"A_33_P3418005",1.341427275,2.609605725,3.06936870837757,0.0105255212622606,0.955680307052298,-4.00177909725411
"A_33_P3235098",-0.510496012500002,6.5252544,-3.06857107755904,0.01054061146264,0.955680307052298,-4.00199973419599
"A_24_P66105",0.828503575,3.33768849166667,3.06819421151756,0.0105477488994136,0.955680307052298,-4.002103994948
"A_21_P0007675",-0.982974500000001,2.34263746666667,-3.06633209532745,0.0105830870124919,0.955680307052298,-4.0026192832209
"A_33_P3231187",-0.656828300000002,7.03438879166667,-3.06611952632971,0.010587128607021,0.955680307052298,-4.00267811946527
"A_23_P381489",-1.0047651,1.822667125,-3.05993625126822,0.0107053756750004,0.955680307052298,-4.0043907991004
"A_24_P50908",0.601758199999998,7.36733663333333,3.05513903197413,0.01079803322061,0.955680307052298,-4.0057211998016
"A_33_P3222947",-1.6859491,4.42609560833333,-3.04743230506946,0.0109485837159774,0.955680307052298,-4.00786147804931
"A_21_P0006274",-0.768599437500001,10.53196375,-3.04707745257605,0.0109555664813885,0.955680307052298,-4.00796011477114
"A_23_P1029",2.3577904375,5.02083741666667,3.03929104686436,0.0111099219203706,0.955680307052298,-4.01012642674066
"A_33_P3270826",1.511460725,3.85962348333333,3.03691977388474,0.0111573633206724,0.955680307052298,-4.01078689954855
"A_21_P0011322",-0.931998237500001,2.02061076666667,-3.03358310752689,0.0112244649828402,0.955680307052298,-4.01171685139913
"A_33_P3297126",-0.546447487499999,4.852640425,-3.02656158867246,0.0113670014098738,0.955680307052298,-4.01367603534998
"A_21_P0010681",0.806301862499999,2.712009475,3.02615801327068,0.0113752491547765,0.955680307052298,-4.0137887353343
"A_23_P50591",0.890101625,6.34517208333333,3.02370789548958,0.0114254509730353,0.955680307052298,-4.01447315473936
"A_24_P252364",-1.9309955,7.85530516666667,-3.01999227073072,0.011502008516027,0.955680307052298,-4.01551178514372
"A_21_P0010850",-2.199218425,2.77789888333333,-3.0169067037459,0.0115659766263756,0.955680307052298,-4.01637493783993
"A_33_P3354713",-0.616027000000001,4.99911368333333,-3.01519166070408,0.0116016865967793,0.955680307052298,-4.01685495369246
"A_21_P0013086",1.5341343,3.5427911,3.01494700198696,0.0116067898248292,0.955680307052298,-4.01692344479937
"A_21_P0002804",-0.771601987500001,3.2562503,-3.01261345232098,0.0116555780034071,0.955680307052298,-4.01757689530882
"A_23_P145957",-0.545143250000002,10.3122705416667,-3.00965104763523,0.0117178112907735,0.955680307052298,-4.01840691934283
"A_23_P46879",-2.05565625,4.88844885,-3.00963686025508,0.0117181101381003,0.955680307052298,-4.01841089573476
"A_24_P213161",-2.0640773125,7.12636483333333,-3.0080945029578,0.0117506446090492,0.955680307052298,-4.01884325570613
"A_21_P0004996",-1.209265475,3.19114566666667,-3.00553131517974,0.0118049136444942,0.955680307052298,-4.01956209965619
"A_24_P105298",0.570588999999995,16.7072929166667,3.00537613561896,0.0118082072648872,0.955680307052298,-4.01960563248117
"A_21_P0013186",1.1492824,3.43242179166667,3.00290699830836,0.0118607382270922,0.955680307052298,-4.02029850150651
"A_33_P3392192",2.83493775,4.812561925,2.99754214209645,0.0119756874773872,0.955680307052298,-4.02180522040058
"A_23_P502750",-0.679098837500003,7.80275269166667,-2.99252688839904,0.0120841592283704,0.955680307052298,-4.02321533230049
"A_33_P3237393",-2.174218325,3.57935034166667,-2.989820776366,0.0121430978389468,0.955680307052298,-4.02397682771385
"A_24_P160969",1.2034904625,4.661973725,2.98882772482481,0.0121647987359444,0.955680307052298,-4.02425638180508
"A_33_P3331641",-0.853366075,5.74809610833333,-2.9852089909228,0.0122442084273492,0.955680307052298,-4.0252755960592
"A_33_P3421480",-0.767579775,1.81489125,-2.98142885844081,0.0123277163920583,0.955680307052298,-4.0263411115607
"A_21_P0006760",-1.181550175,2.54397915833333,-2.97901087156388,0.0123814327665855,0.955680307052298,-4.027023126905
"A_32_P88231",-1.15267465,3.38662680833333,-2.97436712446637,0.0124852556656771,0.955680307052298,-4.02833392405925
"A_23_P126031",-0.6628937625,4.3250176,-2.97171091051097,0.0125450349649028,0.955680307052298,-4.02908427936467
"A_24_P408424",0.778596437499996,12.8443937916667,2.97158345349992,0.0125479106617871,0.955680307052298,-4.02912029540058
"A_21_P0002969",0.990005949999999,3.46394766666667,2.97098225183494,0.0125614839606177,0.955680307052298,-4.02929019247845
"A_24_P4877",-0.730869099999999,7.84664943333333,-2.96917147894399,0.0126024548631804,0.955680307052298,-4.02980204014012
"A_23_P404481",-0.870989249999999,9.391041,-2.96506479320234,0.0126958716333521,0.955680307052298,-4.03096359611015
"A_21_P0009762",1.023653375,2.89697918333333,2.96280671034325,0.0127475333420505,0.955680307052298,-4.03160271323918
"A_33_P3343106",-0.5611018125,8.45315,-2.96047432055271,0.0128011167314553,0.955680307052298,-4.03226318131819
"A_21_P0004872",-0.626020587500001,4.71163229166667,-2.95950316509315,0.012823494301087,0.955680307052298,-4.03253828124092
